Id,Code,Title,LatestStageName,ParliamentNumber,SessionNumber,BillType,PersonName,ReceivedRoyalAssent,Ongoing,ReadingsPassed,BillOrigin,FirstStageDate,LastStageDate,TimeDebated,SponsorName,SponsorTitle,Constituency,Political Affiliation
36-1/C-498,C-498,Awarding of the Organ Donation Medal Act,First reading in the House of Commons,36,1,Private Member’s Bill, ,False,False,1,House,1999-04-21,1999-04-21,0 days,Reed Elley,Member of Parliament,Nanaimo—Cowichan,Conservative
41-2/C-499,C-499,An Act to amend the Navigable Waters Protection Act (Alsek River and other rivers),First reading in the House of Commons,41,2,Private Member’s Bill, ,False,False,1,House,,,,Dennis Bevington,Member of Parliament,Northwest Territories,NDP
41-1/C-499,C-499,An Act to amend the Navigable Waters Protection Act (Alsek River and other rivers),First reading in the House of Commons,41,1,Private Member’s Bill, ,False,False,1,House,2013-04-23,2013-04-23,0 days,Dennis Bevington,Member of Parliament,Northwest Territories,NDP
40-3/C-499,C-499,An Act to amend the Copyright Act (audio recording devices),First reading in the House of Commons,40,3,Private Member’s Bill, ,False,False,1,House,2010-03-16,2010-03-16,0 days,Charlie Angus,Member of Parliament,Timmins—James Bay,NDP
39-2/C-499,C-499,Economic Development Agency of Canada for the Region of Northern Ontario Act,First reading in the House of Commons,39,2,Private Member’s Bill, ,False,False,1,House,2008-02-04,2008-02-04,0 days,Anthony Rota,Member of Parliament,Nipissing—Timiskaming,Liberal
37-3/C-499,C-499,National Veterans Funeral Honours Act,First reading in the House of Commons,37,3,Private Member’s Bill, ,False,False,1,House,2004-03-25,2004-03-25,0 days,Cheryl Gallant,Member of Parliament,Renfrew—Nipissing—Pembroke,Conservative
36-2/C-499,C-499,"An Act to amend the Canada Labour Code, the Parliamentary Employment and Staff Relations Act and the Public Service Staff Relations Act (prohibited provision in a collective agreement)",First reading in the House of Commons,36,2,Private Member’s Bill, ,False,False,1,House,2000-09-26,2000-09-26,0 days,Monique Guay,Member of Parliament,Laurentides,Bloc Québécois
36-1/C-499,C-499,Whistle Blowers Protection Act,First reading in the House of Commons,36,1,Private Member’s Bill, ,False,False,1,House,1999-04-22,1999-04-22,0 days,Pat Martin,Member of Parliament,Winnipeg Centre,NDP
41-2/C-500,C-500,An Act to amend the Navigable Waters Protection Act (ocean watersheds),First reading in the House of Commons,41,2,Private Member’s Bill, ,False,False,1,House,,,,Ryan Cleary,Member of Parliament,St. John's South—Mount Pearl,NDP
41-1/C-500,C-500,An Act to amend the Navigable Waters Protection Act (ocean watersheds),First reading in the House of Commons,41,1,Private Member’s Bill, ,False,False,1,House,2013-04-25,2013-04-25,0 days,Ryan Cleary,Member of Parliament,St. John's South—Mount Pearl,NDP
40-3/C-500,C-500,An Act to amend the Income Tax Act (deductibility of RESP contributions),First reading in the House of Commons,40,3,Private Member’s Bill, ,False,False,1,House,2010-03-24,2010-03-24,0 days,Dan McTeague,Member of Parliament,Pickering—Scarborough East,Liberal
39-2/C-500,C-500,An Act to amend the Criminal Code (trafficking and transplanting human organs and other body parts),First reading in the House of Commons,39,2,Private Member’s Bill, ,False,False,1,House,2008-02-05,2008-02-05,0 days,Borys Wrzesnewskyj,Member of Parliament,Etobicoke Centre,Liberal
37-3/C-500,C-500,An Act to amend the Department of Industry Act (outlying regions),First reading in the House of Commons,37,3,Private Member’s Bill, ,False,False,1,House,2004-03-25,2004-03-25,0 days,Guy St-Julien,Member of Parliament,Abitibi—Baie-James—Nunavik,Liberal
36-2/C-500,C-500,An Act to amend the Food and Drugs Act (genetically modified food),First reading in the House of Commons,36,2,Private Member’s Bill, ,False,False,1,House,2000-10-03,2000-10-03,0 days,Charles Caccia,Member of Parliament,Davenport,Liberal
36-1/C-500,C-500,An Act to amend the Employment Insurance Act (waiting period),First reading in the House of Commons,36,1,Private Member’s Bill, ,False,False,1,House,1999-04-25,1999-04-25,0 days,Paul Crête,Member of Parliament,Kamouraska—Rivière-du-Loup—Témiscouata—Les Basques,Bloc Québécois
41-2/C-501,C-501,"National Hunting, Trapping and Fishing Heritage Day Act",Royal assent,41,2,Private Member’s Bill, ,True,False,6,House,2013-11-27,2014-11-05,343 days,Rick Norlock,Member of Parliament,Northumberland—Quinte West,Conservative
41-1/C-501,C-501,"National Hunting, Trapping and Fishing Heritage Day Act",First reading in the House of Commons,41,1,Private Member’s Bill, ,False,False,1,House,2013-04-29,2013-04-29,0 days,Rick Norlock,Member of Parliament,Northumberland—Quinte West,Conservative
40-3/C-501,C-501,An Act to amend the Bankruptcy and Insolvency Act (termination and severance pay),Second reading in the House of Commons,40,3,Private Member’s Bill, ,False,False,2,House,2010-03-24,2010-05-26,63 days,John Rafferty,Member of Parliament,Thunder Bay—Rainy River,NDP
39-2/C-501,C-501,Mathieu Da Costa Day Act,First reading in the House of Commons,39,2,Private Member’s Bill, ,False,False,1,House,2008-02-06,2008-02-06,0 days,Marlene Jennings,Member of Parliament,Notre-Dame-de-Grâce—Lachine,Liberal
37-3/C-501,C-501,An Act to amend the Bank Act (branch closures),First reading in the House of Commons,37,3,Private Member’s Bill, ,False,False,1,House,2004-03-25,2004-03-25,0 days,Judy Wasylycia-Leis,Member of Parliament,Winnipeg North Centre,NDP
36-2/C-501,C-501,Marriage Capacity Act,First reading in the House of Commons,36,2,Private Member’s Bill, ,False,False,1,House,2000-10-04,2000-10-04,0 days,Svend Robinson,Member of Parliament,Burnaby—Douglas,NDP
36-1/C-501,C-501,An Act to amend the Employment Insurance Act (self-employed persons),First reading in the House of Commons,36,1,Private Member’s Bill, ,False,False,1,House,1999-04-25,1999-04-25,0 days,Paul Crête,Member of Parliament,Kamouraska—Rivière-du-Loup—Témiscouata—Les Basques,Bloc Québécois
41-2/C-502,C-502,An Act to amend the Navigable Waters Protection Act (Humber River),First reading in the House of Commons,41,2,Private Member’s Bill, ,False,False,1,House,,,,Mike Sullivan,Member of Parliament,York South—Weston,NDP
41-1/C-502,C-502,An Act to amend the Navigable Waters Protection Act (Humber River),First reading in the House of Commons,41,1,Private Member’s Bill, ,False,False,1,House,2013-05-01,2013-05-01,0 days,Mike Sullivan,Member of Parliament,York South—Weston,NDP
40-3/C-502,C-502,"An Act to amend the Canada Shipping Act, 2001 (prohibition against oil tankers in Dixon Entrance, Hecate Strait and Queen Charlotte Sound)",First reading in the House of Commons,40,3,Private Member’s Bill, ,False,False,1,House,2010-03-26,2010-03-26,0 days,Fin Donnelly,Member of Parliament,New Westminster—Coquitlam,NDP
39-2/C-502,C-502,An Act to amend the Canadian Forces Superannuation Act and the Royal Canadian Mounted Police Superannuation Act (deletion of deduction from annuity),First reading in the House of Commons,39,2,Private Member’s Bill, ,False,False,1,House,2008-02-07,2008-02-07,0 days,Peter Stoffer,Member of Parliament,Sackville—Eastern Shore,NDP
37-3/C-502,C-502,An Act to amend the Criminal Code (protection of children),First reading in the House of Commons,37,3,Private Member’s Bill, ,False,False,1,House,2004-03-25,2004-03-25,0 days,Myron Thompson,Member of Parliament,Wild Rose,Conservative
36-2/C-502,C-502,An Act to amend the Federal-Provincial Fiscal Arrangements Act (work for welfare),First reading in the House of Commons,36,2,Private Member’s Bill, ,False,False,1,House,2000-10-04,2000-10-04,0 days,Jim Pankiw,Member of Parliament,Saskatoon—Humboldt,Independent
36-1/C-502,C-502,An Act to amend the Income Tax Act (deduction of expenses incurred by a mechanic for tools required in employment),First reading in the House of Commons,36,1,Private Member’s Bill, ,False,False,1,House,1999-04-25,1999-04-25,0 days,Michel Guimond,Member of Parliament,Beauport—Montmorency—Côte-de-Beaupré—Île-d'Orléans,Bloc Québécois
41-2/C-503,C-503,Democratic Local Nomination Act,First reading in the House of Commons,41,2,Private Member’s Bill, ,False,False,1,House,,,,Elizabeth May,Member of Parliament,Saanich—Gulf Islands,Green Party
41-1/C-503,C-503,Democratic Local Nomination Act,First reading in the House of Commons,41,1,Private Member’s Bill, ,False,False,1,House,2013-05-01,2013-05-01,0 days,Elizabeth May,Member of Parliament,Saanich—Gulf Islands,Green Party
40-3/C-503,C-503,An Act to amend the Department of Justice Act and make consequential amendments to another Act (aboriginal or treaty rights),First reading in the House of Commons,40,3,Private Member’s Bill, ,False,False,1,House,2010-03-29,2010-03-29,0 days,Mauril Bélanger,Member of Parliament,Ottawa—Vanier,Liberal
39-2/C-503,C-503,"An Act to amend the Financial Administration Act and the Passport Services Fees Regulations (passports for veterans, members of the Royal Canadian Mounted Police and their spouses or common-law partners, and seniors)",First reading in the House of Commons,39,2,Private Member’s Bill, ,False,False,1,House,2008-02-07,2008-02-07,0 days,Peter Stoffer,Member of Parliament,Sackville—Eastern Shore,NDP
37-3/C-503,C-503,An Act to amend the Citizenship Act,First reading in the House of Commons,37,3,Private Member’s Bill, ,False,False,1,House,2004-03-25,2004-03-25,0 days,John Reynolds,Member of Parliament,West Vancouver—Sunshine Coast,Conservative
36-2/C-503,C-503,"An Act to amend the Criminal Code and the Corrections and Conditional Release Act (to provide for judicial discretion to assign a security classification of maximum to high-risk violent offenders, to establish a Board of Management to oversee operations of the Correctional Service of Canada and to establish an Office of Ombudsman for Victims)",First reading in the House of Commons,36,2,Private Member’s Bill, ,False,False,1,House,2000-10-05,2000-10-05,0 days,Raymond Bonin,Member of Parliament,Nickel Belt,Liberal
36-1/C-503,C-503,An Act to amend the Contraventions Act and the Controlled Drugs and Substances Act (marihuana),First reading in the House of Commons,36,1,Private Member’s Bill, ,False,False,1,House,1999-04-25,1999-04-25,0 days,Keith Martin,Member of Parliament,Esquimalt—Juan de Fuca,Liberal
41-2/C-504,C-504,Support for Volunteer Firefighters Act,First reading in the House of Commons,41,2,Private Member’s Bill, ,False,False,1,House,,,,Christine Moore,Member of Parliament,Abitibi—Témiscamingue,NDP
41-1/C-504,C-504,Support for Volunteer Firefighters Act,First reading in the House of Commons,41,1,Private Member’s Bill, ,False,False,1,House,2013-05-02,2013-05-02,0 days,Christine Moore,Member of Parliament,Abitibi—Témiscamingue,NDP
40-3/C-504,C-504,National Strategy for Autism Spectrum Disorder Act,First reading in the House of Commons,40,3,Private Member’s Bill, ,False,False,1,House,2010-03-30,2010-03-30,0 days,Glenn Thibeault,Member of Parliament,Sudbury,Independent
39-2/C-504,C-504,An Act to amend the Fisheries Act (deposit in lakes),First reading in the House of Commons,39,2,Private Member’s Bill, ,False,False,1,House,2008-02-07,2008-02-07,0 days,Peter Stoffer,Member of Parliament,Sackville—Eastern Shore,NDP
37-3/C-504,C-504,An Act to amend the Employment Insurance Act and the Canada Labour Code (employee taking care of a disabled person),First reading in the House of Commons,37,3,Private Member’s Bill, ,False,False,1,House,2004-03-26,2004-03-26,0 days,Robert Lanctôt,Member of Parliament,Châteauguay,Liberal
36-2/C-504,C-504,An Act to amend the Income Tax Act (to provide for the deduction of funeral expenses),First reading in the House of Commons,36,2,Private Member’s Bill, ,False,False,1,House,2000-10-05,2000-10-05,0 days,Mac Harb,Member of Parliament,Ottawa Centre,Liberal
36-1/C-504,C-504,An Act to amend the Criminal Code (prohibited sexual acts),First reading in the House of Commons,36,1,Private Member’s Bill, ,False,False,1,House,1999-04-28,1999-04-28,0 days,Eric Lowther,Member of Parliament,Calgary Centre,Canadian Alliance
41-2/C-505,C-505,An Act to amend the Public Servants Disclosure Protection Act (powers of inquiry),First reading in the House of Commons,41,2,Private Member’s Bill, ,False,False,1,House,,,,Mathieu Ravignat,Member of Parliament,Pontiac,NDP
41-1/C-505,C-505,An Act to amend the Public Servants Disclosure Protection Act (powers of inquiry),First reading in the House of Commons,41,1,Private Member’s Bill, ,False,False,1,House,2013-05-02,2013-05-02,0 days,Mathieu Ravignat,Member of Parliament,Pontiac,NDP
40-3/C-505,C-505,National Appreciation Day Act,First reading in the House of Commons,40,3,Private Member’s Bill, ,False,False,1,House,2010-04-14,2010-04-14,0 days,Daryl Kramp,Member of Parliament,Prince Edward—Hastings,Conservative
39-2/C-505,C-505,An Act to amend the Canadian Multiculturalism Act (non-application in Quebec),First reading in the House of Commons,39,2,Private Member’s Bill, ,False,False,1,House,2008-02-13,2008-02-13,0 days,Pierre Paquette,Member of Parliament,Joliette,Bloc Québécois
37-3/C-505,C-505,An Act to amend the Income Tax Act (deduction for volunteer emergency service),First reading in the House of Commons,37,3,Private Member’s Bill, ,False,False,1,House,2004-03-29,2004-03-29,0 days,Wayne Easter,Member of Parliament,Malpeque,Liberal
36-2/C-505,C-505,An Act to amend the Criminal Code (recruitment of children and swarming),First reading in the House of Commons,36,2,Private Member’s Bill, ,False,False,1,House,2000-10-05,2000-10-05,0 days,Peter Gordon MacKay,Member of Parliament,Pictou—Antigonish—Guysborough,None
36-1/C-505,C-505,An Act to amend the Income Tax Act (child adoption expenses),First reading in the House of Commons,36,1,Private Member’s Bill, ,False,False,1,House,1999-04-28,1999-04-28,0 days,Eric Lowther,Member of Parliament,Calgary Centre,Canadian Alliance
41-2/C-506,C-506,An Act to amend the Navigable Waters Protection Act (Don River),First reading in the House of Commons,41,2,Private Member’s Bill, ,False,False,1,House,,,,Craig Scott,Member of Parliament,Toronto—Danforth,NDP
41-1/C-506,C-506,An Act to amend the Navigable Waters Protection Act (Don River),First reading in the House of Commons,41,1,Private Member’s Bill, ,False,False,1,House,2013-05-07,2013-05-07,0 days,Craig Scott,Member of Parliament,Toronto—Danforth,NDP
40-3/C-506,C-506,"An Act to amend the Canada Elections Act (telephone, fax and Internet service to campaign offices)",First reading in the House of Commons,40,3,Private Member’s Bill, ,False,False,1,House,2010-04-14,2010-04-14,0 days,Daryl Kramp,Member of Parliament,Prince Edward—Hastings,Conservative
39-2/C-506,C-506,Internet Child Pornography Prevention Act,First reading in the House of Commons,39,2,Private Member’s Bill, ,False,False,1,House,2008-02-14,2008-02-14,0 days,Karen Redman,Member of Parliament,Kitchener Centre,Liberal
