Id,Code,Title,LatestStageName,ParliamentNumber,SessionNumber,BillType,ReceivedRoyalAssent,Ongoing,ReadingsPassed,BillOrigin,FirstStageDate,LastStageDate,TimeDebated
42-1/C-267,C-267,Justice for Victims of Corrupt Foreign Officials Act (Sergei Magnitsky Law),First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,House,2016-05-05,2016-05-05,0 days
41-1/C-267,C-267,Canada Water Preservation Act,First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,House,2011-09-19,2011-09-19,0 days
40-3/C-267,C-267,Proportional Representation Review Act,First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,House,,,
40-2/C-267,C-267,Proportional Representation Review Act,First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,House,2009-01-27,2009-01-27,0 days
39-2/C-267,C-267,"Labour Market Training, Apprenticeship and Certification Act",First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,House,,,
39-1/C-267,C-267,"Labour Market Training, Apprenticeship and Certification Act",First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,House,2006-05-08,2006-05-08,0 days
38-1/C-267,C-267,An Act to amend the Criminal Code (age of consent) and to amend another Act in consequence,First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,House,2004-11-05,2004-11-05,0 days
37-3/C-267,C-267,An Act to amend the Canada Pension Plan (early pension entitlement for police officers and firefighters),First reading in the House of Commons,37,3,Private Member’s Bill,False,False,1,House,,,
37-2/C-267,C-267,An Act to amend the Canada Pension Plan (early pension entitlement for police officers and firefighters),First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,House,2002-10-28,2002-10-28,0 days
37-1/C-267,C-267,An Act to prohibit the use of chemical pesticides for non-essential purposes,First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,House,2001-02-14,2001-02-14,0 days
36-2/C-267,C-267,An Act to amend the Canada Elections Act (registration of political parties),First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,House,1999-10-25,1999-10-25,0 days
36-1/C-267,C-267,An Act to amend the Canada Health Act (conditions for contributions),First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,House,1997-10-27,1997-10-27,0 days
35-2/C-267,C-267,An Act to amend the Competition Act (gasoline pricing),Second reading in the House of Commons,35,2,Private Member’s Bill,False,False,2,House,1996-04-17,1996-10-03,169 days
35-1/C-267,C-267,An Act to amend the Canada Elections Act (election expenses),First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,House,1994-09-20,1994-09-20,0 days
44-1/C-268,C-268,Lebanese Heritage Month Act,First reading in the House of Commons,44,1,Private Member’s Bill,False,True,1,House,2022-04-05,2022-04-05,0 days
43-2/C-268,C-268,Protection of Freedom of Conscience Act,First reading in the House of Commons,43,2,Private Member’s Bill,False,False,1,House,2021-02-18,2021-02-18,0 days
42-1/C-268,C-268,Protection of Freedom of Conscience Act,First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,House,2016-05-05,2016-05-05,0 days
41-2/C-268,C-268,An Act to amend the Excise Tax Act (no GST on funeral arrangements),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,House,,,
41-1/C-268,C-268,An Act to amend the Excise Tax Act (no GST on funeral arrangements),First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,House,2011-09-19,2011-09-19,0 days
40-3/C-268,C-268,An Act to amend the Criminal Code (minimum sentence for offences involving trafficking of persons under the age of eighteen years),Royal assent,40,3,Private Member’s Bill,True,False,6,House,2010-03-03,2010-06-28,117 days
40-2/C-268,C-268,An Act to amend the Criminal Code (minimum sentence for offences involving trafficking of persons under the age of eighteen years),First reading in the Senate,40,2,Private Member’s Bill,False,False,4,House,2009-01-29,2009-09-30,244 days
39-2/C-268,C-268,Heritage Lighthouse Protection Act,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,House,,,
39-1/C-268,C-268,Heritage Lighthouse Protection Act,First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,House,2006-05-08,2006-05-08,0 days
38-1/C-268,C-268,Definition of Marriage Act,First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,House,2004-11-05,2004-11-05,0 days
37-3/C-268,C-268,An Act to amend the Interest Act (interest payable on repayment of a mortgage loan before maturity),First reading in the House of Commons,37,3,Private Member’s Bill,False,False,1,House,,,
37-2/C-268,C-268,An Act to amend the Interest Act (interest payable on repayment of a mortgage loan before maturity),First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,House,2002-10-28,2002-10-28,0 days
37-1/C-268,C-268,Canada Well-Being Measurement Act,First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,House,2001-02-14,2001-02-14,0 days
36-2/C-268,C-268,An Act to amend the Canada Elections Act (electronic voting),First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,House,1999-10-25,1999-10-25,0 days
36-1/C-268,C-268,An Act to amend the Members of Parliament Retiring Allowances Act (deduction re other income),First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,House,1997-10-29,1997-10-29,0 days
35-2/C-268,C-268,An Act to amend the Department of Agriculture and Agri-Food Act,First reading in the House of Commons,35,2,Private Member’s Bill,False,False,1,House,1996-04-18,1996-04-18,0 days
35-1/C-268,C-268,An Act to promote the use of plain language in federal statutes and regulations,First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,House,1994-09-20,1994-09-20,0 days
44-1/C-269,C-269,An Act to amend the Telecommunications Act (suicide prevention),First reading in the House of Commons,44,1,Private Member’s Bill,False,True,1,House,2022-04-25,2022-04-25,0 days
43-2/C-269,C-269,An Act to amend the Fisheries Act (prohibition — deposit of raw sewage),First reading in the House of Commons,43,2,Private Member’s Bill,False,False,1,House,2021-02-18,2021-02-18,0 days
42-1/C-269,C-269,An Act to amend the Criminal Code and the Controlled Drugs and Substances Act (sentencing) and to make consequential amendments to another Act,First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,House,2016-05-05,2016-05-05,0 days
41-2/C-269,C-269,An Act to amend the Income Tax Act (community service group membership dues),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,House,,,
41-1/C-269,C-269,An Act to amend the Income Tax Act (community service group membership dues),First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,House,2011-09-19,2011-09-19,0 days
40-3/C-269,C-269,An Act to amend the Immigration and Refugee Protection Act (victim — trafficking in persons),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,House,,,
40-2/C-269,C-269,An Act to amend the Immigration and Refugee Protection Act (victim — trafficking in persons),First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,House,2009-01-29,2009-01-29,0 days
39-2/C-269,C-269,An Act to amend the Employment Insurance Act (improvement of the employment insurance system),Second reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,House,,,
39-1/C-269,C-269,An Act to amend the Employment Insurance Act (improvement of the employment insurance system),Second reading in the House of Commons,39,1,Private Member’s Bill,False,False,2,House,2006-05-08,2006-11-08,184 days
38-1/C-269,C-269,An Act to amend the Supreme Court Act (constitutional validity of any Act),First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,House,2004-11-05,2004-11-05,0 days
37-2/C-269,C-269,An Act to amend the Criminal Code (firefighters),First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,House,2002-10-28,2002-10-28,0 days
37-1/C-269,C-269,An Act to amend the Criminal Code and the Firearms Act (exemption of long guns from registration),First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,House,2001-02-16,2001-02-16,0 days
36-2/C-269,C-269,Recall Act,First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,House,1999-10-25,1999-10-25,0 days
36-1/C-269,C-269,An Act to amend the Criminal Code (no parole when imprisoned for life),First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,House,1997-10-30,1997-10-30,0 days
35-2/C-269,C-269,An Act to amend the Canada Elections Act and the Parliament of Canada Act,First reading in the House of Commons,35,2,Private Member’s Bill,False,False,1,House,1996-04-18,1996-04-18,0 days
35-1/C-269,C-269,An Act to amend the Canada Pension Plan (income transferred to spouse),First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,House,1994-09-20,1994-09-20,0 days
44-1/C-270,C-270,Stopping Internet Sexual Exploitation Act,First reading in the House of Commons,44,1,Private Member’s Bill,False,True,1,House,2022-04-28,2022-04-28,0 days
43-2/C-270,C-270,An Act to amend the Excise Tax Act (school supplies),First reading in the House of Commons,43,2,Private Member’s Bill,False,False,1,House,2021-02-18,2021-02-18,0 days
42-1/C-270,C-270,Defence of Canada Medal Act (1946-1989),First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,House,2016-05-10,2016-05-10,0 days
41-2/C-270,C-270,"An Act to amend the Financial Administration Act and the Passport Services Fees Regulations (passports for veterans, members of the Royal Canadian Mounted Police and their spouses or common-law partners, and seniors)",First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,House,,,
41-1/C-270,C-270,"An Act to amend the Financial Administration Act and the Passport Services Fees Regulations (passports for veterans, members of the Royal Canadian Mounted Police and their spouses or common-law partners, and seniors)",First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,House,2011-09-19,2011-09-19,0 days
40-3/C-270,C-270,An Act to change the name of the electoral district of Notre-Dame-de-Grâce--Lachine,First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,House,,,
40-2/C-270,C-270,An Act to change the name of the electoral district of Notre-Dame-de-Grâce--Lachine,First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,House,2009-01-29,2009-01-29,0 days
39-2/C-270,C-270,"An Act to amend the Bankruptcy and Insolvency Act, the Canada Business Corporations Act, the Employment Insurance Act and the Employment Insurance Regulations",First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,House,2007-10-16,2007-10-16,0 days
39-1/C-270,C-270,"An Act to amend the Bankruptcy and Insolvency Act, the Canada Business Corporations Act, the Employment Insurance Act and the Employment Insurance Regulations",First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,House,2006-05-09,2006-05-09,0 days
38-1/C-270,C-270,An Act to amend the Witness Protection Program Act (protection of spouses whose life is in danger) and to make a consequential amendment to another Act,First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,House,2004-10-20,2004-10-20,0 days
37-3/C-270,C-270,Witness and Spousal Protection Program Act,First reading in the House of Commons,37,3,Private Member’s Bill,False,False,1,House,,,
37-2/C-270,C-270,Witness and Spousal Protection Program Act,First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,House,2002-10-28,2002-10-28,0 days
37-1/C-270,C-270,Members of Parliament Superannuation Act,First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,House,2001-02-19,2001-02-19,0 days
36-2/C-270,C-270,An Act to protect persons accused of a crime from undue public speculation and suspicion before guilt has been established,First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,House,1999-10-25,1999-10-25,0 days
36-1/C-270,C-270,"An Act to provide defined contribution pensions for the Public Service, the Canadian Forces and the Royal Canadian Mounted Police, to be managed and invested by a private sector manager, and to amend the Income Tax Act and certain other Acts in consequence thereof",First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,House,1997-11-02,1997-11-02,0 days
35-2/C-270,C-270,An Act to amend the Financial Administration Act (session of Parliament),Royal assent,35,2,Private Member’s Bill,True,False,6,House,1996-04-18,1997-02-18,306 days
35-1/C-270,C-270,An Act to amend the Members of Parliament Retiring Allowances Act (money purchase pension),First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,House,1994-09-20,1994-09-20,0 days
